PNR Number: 4652_20221101_1_2889_18				Train Number :4652				Date of Journey:2022-11-01
KGArLOG                     				AC4109				12				UB
hyUpiZJS                    				AC4109				13				UB




PNR Number: 22517_20221101_1_4110_14				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

izXnU                       				AC4110				14				SL
QzfF                        				AC4110				15				SU
SChmfgBbaXCU                				AC4110				16				LB
H                           				AC4110				17				LB
WguXYGAXkHW                 				AC4110				18				UB
Zoh                         				AC4111				1				UB
vW                          				AC4111				2				SL
EeHgcMPKSl                  				AC4111				3				SU
FzptXuagdAYXCLNQ            				AC4111				4				LB
HyDmZEGWxYGPzu              				AC4111				5				LB
JGkJirw                     				AC4111				6				UB
eS                          				AC4111				7				UB
hbqWzWOKCy                  				AC4111				8				SL
LJrO                        				AC4111				9				SU
QKJArsA                     				AC4111				10				LB
zHxePvUfHLeg                				AC4111				11				LB
YMhIJAG                     				AC4111				12				UB
TOAG                        				AC4111				13				UB
oiLPMWERARYau               				AC4111				14				SL
JUMb                        				AC4111				15				SU
vpU                         				AC4111				16				LB
ymn                         				AC4111				17				LB
TRTndN                      				AC4111				18				UB
wocJUkGA                    				AC4112				1				UB
jZHBFvlvHCATduSQ            				AC4112				2				SL
XdzkgZTFy                   				AC4112				3				SU
NFPIjcQwzvcqXhj             				AC4112				4				LB
ciCTyvFP                    				AC4112				5				LB
TFhtqRgxVOxvlBXK            				AC4112				6				UB




PNR Number: 22517_20221101_0_3039_19				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

OOBOstQL                    				SL3039				19				SU
sdQHFAElYyV                 				SL3039				20				LB
sJQjpExL                    				SL3039				21				MB
Yw                          				SL3039				22				UB
KhLmDqKDzUBsEo              				SL3039				23				LB
TuLFqeXbgxRXlxg             				SL3039				24				MB
HGHFdLS                     				SL3040				1				LB
XCfxcoBAA                   				SL3040				2				MB
XDyHOaIadniAKts             				SL3040				3				UB
oquHBPRLlnqWie              				SL3040				4				LB
fIAVEX                      				SL3040				5				MB




PNR Number: 22517_20221101_0_3040_12				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

OzjdATSKvbkbXabr            				SL3040				12				LB
yYq                         				SL3040				13				MB
MtIJNHeLRsMEggzM            				SL3040				14				UB
SncdGkVHjw                  				SL3040				15				LB
pCWvUQKlYnu                 				SL3040				16				MB
salQss                      				SL3040				17				UB
tQsHScrWTH                  				SL3040				18				SL
AIDNecg                     				SL3040				19				SU
AdnFwjzPZwsduImo            				SL3040				20				LB
C                           				SL3040				21				MB
oOTAwcJsY                   				SL3040				22				UB
dfxZqpKZwHeCbw              				SL3040				23				LB
rmaUpZV                     				SL3040				24				MB
RrOtZpMJwqYUW               				SL3041				1				LB
acwLEJqUirkDp               				SL3041				2				MB
Fxdev                       				SL3041				3				UB
foHpbAHzL                   				SL3041				4				LB
ZrsQE                       				SL3041				5				MB
um                          				SL3041				6				UB
PauAwtBOaCl                 				SL3041				7				SL
GERTBUmEMJWM                				SL3041				8				SU
ehiSmaozRHpSelhm            				SL3041				9				LB
XfzaDr                      				SL3041				10				MB
JsRypQuXOGP                 				SL3041				11				UB
YYNCpAaeZq                  				SL3041				12				LB
PVFyGz                      				SL3041				13				MB
KTcznJeSOLqV                				SL3041				14				UB
DElUPRJ                     				SL3041				15				LB
Cmb                         				SL3041				16				MB
SYGPAdzLG                   				SL3041				17				UB
IGvpAwXUFIVaL               				SL3041				18				SL
ftKLtOJWgktJ                				SL3041				19				SU
gsmKfcRfdn                  				SL3041				20				LB
MVlqWxdabGqIn               				SL3041				21				MB
Gfy                         				SL3041				22				UB




PNR Number: 22517_20221101_0_3058_8				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

awdyF                       				SL3058				8				SU
LqUGszpUv                   				SL3058				9				LB
qmqoaOJWdFrEKdL             				SL3058				10				MB
DSr                         				SL3058				11				UB




PNR Number: 22517_20221101_1_4138_13				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

ftghT                       				AC4138				13				UB
QVMjx                       				AC4138				14				SL
vavi                        				AC4138				15				SU
UdQWNl                      				AC4138				16				LB
KCHBEWamw                   				AC4138				17				LB
HXzIpkBhyGlBhPgq            				AC4138				18				UB
tYVG                        				AC4139				1				UB
wUHdoteDhIPmr               				AC4139				2				SL
ZJX                         				AC4139				3				SU
j                           				AC4139				4				LB
GZGGizBDIxtHf               				AC4139				5				LB
EchQeFtkY                   				AC4139				6				UB
jlIQYwS                     				AC4139				7				UB
bx                          				AC4139				8				SL
rAoOogDgnR                  				AC4139				9				SU
OqhmIHkq                    				AC4139				10				LB
GudnO                       				AC4139				11				LB




PNR Number: 22517_20221101_0_3060_1				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

HA                          				SL3060				1				LB
PydtAmTLlM                  				SL3060				2				MB
rTmrUTVfRsVWvRW             				SL3060				3				UB
kJvWCzWlbqFJwC              				SL3060				4				LB
EqKbzZul                    				SL3060				5				MB
J                           				SL3060				6				UB
ac                          				SL3060				7				SL
DKcgQMaZuanEsQ              				SL3060				8				SU
zXeIWuliNp                  				SL3060				9				LB
zsiZDFVc                    				SL3060				10				MB
MuhyIKfWGV                  				SL3060				11				UB
nvfviJxB                    				SL3060				12				LB
hMqXUNXJ                    				SL3060				13				MB
kvn                         				SL3060				14				UB
ezhdicJJCfcqO               				SL3060				15				LB
VekEbXDkTXCV                				SL3060				16				MB
CStsJqIjOkyidteZ            				SL3060				17				UB
jYoYyzxkP                   				SL3060				18				SL
lizdcua                     				SL3060				19				SU
daAvHNvtAuAlGe              				SL3060				20				LB
mzkGSjDiBdf                 				SL3060				21				MB
FlrlNJSZuyjchrrr            				SL3060				22				UB
pSmOt                       				SL3060				23				LB
FXOIguDwk                   				SL3060				24				MB
fMINzN                      				SL3061				1				LB
GWOOINE                     				SL3061				2				MB
tgBClgqNxXoL                				SL3061				3				UB
ukGJYdFE                    				SL3061				4				LB
nPbtgcIy                    				SL3061				5				MB
IWidjRcibijingam            				SL3061				6				UB
kTrShyQeRAsxxwmw            				SL3061				7				SL
tIsiWVzdaTLwjtcF            				SL3061				8				SU
jxFsLjluWQEKLhi             				SL3061				9				LB
YDjKa                       				SL3061				10				MB
MACLgFxpObVGN               				SL3061				11				UB
HHzmNfjQUzPrqIs             				SL3061				12				LB
cNpn                        				SL3061				13				MB
T                           				SL3061				14				UB
cnkontW                     				SL3061				15				LB




PNR Number: 22517_20221101_0_3074_7				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

YbTCuCxTzqR                 				SL3074				7				SL
mISGPk                      				SL3074				8				SU
zwJJGfvFETLEddtT            				SL3074				9				LB
ckbykRdUdR                  				SL3074				10				MB
EnwQV                       				SL3074				11				UB
WvccdqJ                     				SL3074				12				LB
BfurAKl                     				SL3074				13				MB
LIVDYjoOfhYr                				SL3074				14				UB
DgJlB                       				SL3074				15				LB
ASnjgww                     				SL3074				16				MB
b                           				SL3074				17				UB
aTTwEjDVfx                  				SL3074				18				SL
YqrFoPLiaynO                				SL3074				19				SU
Lb                          				SL3074				20				LB
PdDAlzhkvKFS                				SL3074				21				MB
siJ                         				SL3074				22				UB
EZmRsIPybwtx                				SL3074				23				LB
vAUC                        				SL3074				24				MB
xbRvZnRmbxhOPxP             				SL3075				1				LB
tBtlvUKI                    				SL3075				2				MB
mEddgHyDCUhE                				SL3075				3				UB




PNR Number: 4652_20221101_0_2942_17				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

jAbDTeB                     				SL2942				17				UB
yXwUv                       				SL2942				18				SL
hH                          				SL2942				19				SU
QxDP                        				SL2942				20				LB
WIjfXCE                     				SL2942				21				MB
FBMn                        				SL2942				22				UB
kcQMKzbZVkpM                				SL2942				23				LB
RTlnuNcWdIOrCzSo            				SL2942				24				MB
UwMMNqZBsP                  				SL2943				1				LB
QJqIF                       				SL2943				2				MB
IamVCCanVGHA                				SL2943				3				UB
faemecZQDDPtNelq            				SL2943				4				LB
lW                          				SL2943				5				MB
CDYArN                      				SL2943				6				UB
IXbgjV                      				SL2943				7				SL




PNR Number: 4652_20221101_1_4225_6				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

dSfd                        				AC4225				6				UB
XF                          				AC4225				7				UB
mxd                         				AC4225				8				SL
nbEjvVjYwiTuhN              				AC4225				9				SU
JV                          				AC4225				10				LB
KoTVvEC                     				AC4225				11				LB
wYIVBeIGcJEZciH             				AC4225				12				UB
V                           				AC4225				13				UB
qkTilkmDjCodc               				AC4225				14				SL
TmLnXEz                     				AC4225				15				SU
wuPcOvJNCXi                 				AC4225				16				LB




PNR Number: 4652_20221101_0_2965_23				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

mRsoN                       				SL2965				23				LB
mp                          				SL2965				24				MB
hGZVFQGBZGVtej              				SL2966				1				LB
Vn                          				SL2966				2				MB
JOvmvcLRQSEOvom             				SL2966				3				UB
RnMbmRnTdim                 				SL2966				4				LB
EgwG                        				SL2966				5				MB
ZmRGOkgow                   				SL2966				6				UB
bqYcuqBQgllq                				SL2966				7				SL
YSutjqgXl                   				SL2966				8				SU
MNlXlE                      				SL2966				9				LB
XBScFfFJXvPTtHEJ            				SL2966				10				MB
Ob                          				SL2966				11				UB
OsucSsg                     				SL2966				12				LB
mlgTyCrKRRsrYsd             				SL2966				13				MB
hmBGOGJfoz                  				SL2966				14				UB
VPnVjhF                     				SL2966				15				LB
XecqwKUlrOZTHlfN            				SL2966				16				MB
QbWVjY                      				SL2966				17				UB
aItXve                      				SL2966				18				SL
lrXQRbDHeIurF               				SL2966				19				SU
