PNR Number: 4652_20221101_1_2912_9				Train Number :4652				Date of Journey:2022-11-01
sPDRgERzeQJJa               				SL2949				3				UB
ekE                         				SL2949				4				LB
XqnyPtFf                    				SL2949				5				MB
xF                          				SL2949				6				UB
GFYtIJGsvbOo                				SL2949				7				SL
xvGBnJZDQTHBnhO             				SL2949				8				SU
PrYvvcuhxOtCVJOs            				SL2949				9				LB
uQZVsGBBcychK               				SL2949				10				MB
zlRUilFWlYDlBJ              				SL2949				11				UB
MWOjPiZe                    				SL2949				12				LB
KTDFbbdHRKdjVoI             				SL2949				13				MB
dFMpaTuPGn                  				SL2949				14				UB
GEsFYP                      				SL2949				15				LB
BIW                         				SL2949				16				MB
XLSmnNHzpQXHeAf             				SL2949				17				UB
GICMx                       				SL2949				18				SL
KDbB                        				SL2949				19				SU




PNR Number: 22517_20221101_1_4151_14				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

uXNdimBAbrDVzge             				AC4151				14				SL
zAHmpzYHixTCKdg             				AC4151				15				SU
IOcsQolnLCD                 				AC4151				16				LB




PNR Number: 4652_20221101_1_4217_5				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

fDbJMwPyJs                  				AC4217				5				LB
OunrKTOAgyBo                				AC4217				6				UB
I                           				AC4217				7				UB
aTHyUGnSFD                  				AC4217				8				SL
igJKaOPPPtf                 				AC4217				9				SU
vAR                         				AC4217				10				LB
vPxzuSUpoK                  				AC4217				11				LB
ZnHdRhdJSwBor               				AC4217				12				UB
ZEGAH                       				AC4217				13				UB
OOuwM                       				AC4217				14				SL
RjrYFKaWTI                  				AC4217				15				SU
RUqaBmiTbqpI                				AC4217				16				LB
sriSBU                      				AC4217				17				LB
ZOtgJ                       				AC4217				18				UB
iqcVmVIPqvGNGI              				AC4218				1				UB
vykpMyKwfivBVd              				AC4218				2				SL
RpMNzj                      				AC4218				3				SU
iJXzIvjfMfph                				AC4218				4				LB
bqXR                        				AC4218				5				LB
t                           				AC4218				6				UB
xvoyaecBjStWXcMc            				AC4218				7				UB




PNR Number: 4652_20221101_1_4219_16				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

HBipBTwcNkb                 				AC4219				16				LB
USht                        				AC4219				17				LB
hejTixfyQz                  				AC4219				18				UB
HFekFbkosHm                 				AC4220				1				UB
mYsUbKBOAfTosVcB            				AC4220				2				SL
TapaPMognHnF                				AC4220				3				SU
INPPcJ                      				AC4220				4				LB
myw                         				AC4220				5				LB
BlzQSfLv                    				AC4220				6				UB
IApTBOFeQXvKKh              				AC4220				7				UB
LdunuEaBfYowUzPI            				AC4220				8				SL
YmGLtQgfFLONwk              				AC4220				9				SU
nk                          				AC4220				10				LB
glocZh                      				AC4220				11				LB
snSmib                      				AC4220				12				UB
DCrFVnA                     				AC4220				13				UB
xBVs                        				AC4220				14				SL
JjdL                        				AC4220				15				SU
IKBhwqCsjiwHoAPI            				AC4220				16				LB




PNR Number: 22517_20221101_0_3081_23				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

HvYtcDuLBZbk                				SL3081				23				LB
yyMSIOMIySPFUta             				SL3081				24				MB
GdwxKGTYLWGrXsJE            				SL3082				1				LB
ssnsnpPC                    				SL3082				2				MB
hE                          				SL3082				3				UB
AuKmLbSCMwkojs              				SL3082				4				LB
vWEkpMZ                     				SL3082				5				MB
jkXzxLFyEzMGZgN             				SL3082				6				UB
X                           				SL3082				7				SL
nHy                         				SL3082				8				SU
wHGdoea                     				SL3082				9				LB
bkEKKCLcNxOr                				SL3082				10				MB
mjkczcFkxdRLSMFO            				SL3082				11				UB
FehiuoYICDHymig             				SL3082				12				LB
kBEydbjnHfdh                				SL3082				13				MB
jKGBAptI                    				SL3082				14				UB
FiwbWCnOjbp                 				SL3082				15				LB
gTG                         				SL3082				16				MB
CqmWqNVGmUmzWxG             				SL3082				17				UB
eAZsNWpla                   				SL3082				18				SL
Pe                          				SL3082				19				SU
PuHIjES                     				SL3082				20				LB
T                           				SL3082				21				MB
qXy                         				SL3082				22				UB
wZTozPysvxGk                				SL3082				23				LB
lVPvfZLy                    				SL3082				24				MB
sdx                         				SL3083				1				LB
NfRuLY                      				SL3083				2				MB
PVuOeNLIJX                  				SL3083				3				UB
halBjnqXM                   				SL3083				4				LB
dzFRkbD                     				SL3083				5				MB
eCfgcIQlprpd                				SL3083				6				UB




PNR Number: 4652_20221101_1_4227_13				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

EszLYgydUb                  				AC4227				13				UB
qnseROQHsYsrlP              				AC4227				14				SL
MIhXqClAqQSMbu              				AC4227				15				SU
jGgZstmmClqXoT              				AC4227				16				LB
sdUODsjemRmUcNtJ            				AC4227				17				LB
uMLeWfAG                    				AC4227				18				UB
XiZWYaqmGiRhsLD             				AC4228				1				UB
S                           				AC4228				2				SL
GlI                         				AC4228				3				SU
kPNeolWWkZd                 				AC4228				4				LB
eBPbJtdb                    				AC4228				5				LB
RBtytIsLa                   				AC4228				6				UB
WyaDO                       				AC4228				7				UB
C                           				AC4228				8				SL
MZX                         				AC4228				9				SU
OejGQmafAKmd                				AC4228				10				LB
feJKyTzVfE                  				AC4228				11				LB
rGLT                        				AC4228				12				UB
VwmwqJBN                    				AC4228				13				UB
HZ                          				AC4228				14				SL
mLhAO                       				AC4228				15				SU
piXdWNT                     				AC4228				16				LB
PkMLxPGVk                   				AC4228				17				LB
jBxXdjuPhP                  				AC4228				18				UB
YSjuijtSSFrNx               				AC4229				1				UB
wmpq                        				AC4229				2				SL
PW                          				AC4229				3				SU
ZLvDVcVvP                   				AC4229				4				LB
lnrIeOtZOiPN                				AC4229				5				LB
z                           				AC4229				6				UB
WhqMqa                      				AC4229				7				UB
Lg                          				AC4229				8				SL
VOqAalxf                    				AC4229				9				SU
dpjRZGFzqdMEwCu             				AC4229				10				LB
NDXKEyptGHemBCU             				AC4229				11				LB
dCMqAFvbT                   				AC4229				12				UB
ossXfdIurpgA                				AC4229				13				UB
TOJPXill                    				AC4229				14				SL
kxQIZw                      				AC4229				15				SU
hu                          				AC4229				16				LB




PNR Number: 22517_20221101_1_4161_2				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

tIMokU                      				AC4161				2				SL




PNR Number: 22517_20221101_1_4161_3				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

WHtNWgCZJpdvL               				AC4161				3				SU
YPkpk                       				AC4161				4				LB
TpCSv                       				AC4161				5				LB
pAicytFJluEsTX              				AC4161				6				UB
eBTSzRFt                    				AC4161				7				UB
mMfOWvcjlpxD                				AC4161				8				SL
yTvHK                       				AC4161				9				SU
dUy                         				AC4161				10				LB
reOQQ                       				AC4161				11				LB
ao                          				AC4161				12				UB
gQtRyzKWJOHSBO              				AC4161				13				UB
NCZ                         				AC4161				14				SL
LyzqrgQeDoOWF               				AC4161				15				SU
uJezpyllZf                  				AC4161				16				LB
PmqUDnauqo                  				AC4161				17				LB
ThHMpjBhNyKSDE              				AC4161				18				UB
OohcrMHFk                   				AC4162				1				UB
mbcSHCj                     				AC4162				2				SL
jJqaCLNtVsVS                				AC4162				3				SU
XdTraUdcmVYbcsVk            				AC4162				4				LB
VUNHTfnIuhAeOAL             				AC4162				5				LB
zuBXCBCKlZieJ               				AC4162				6				UB
cqwFu                       				AC4162				7				UB
wLnGNPXfBmsx                				AC4162				8				SL
Dll                         				AC4162				9				SU
PcNsNTRZWQVtCd              				AC4162				10				LB
WyaErkxvsD                  				AC4162				11				LB
yEeaNz                      				AC4162				12				UB




PNR Number: 4652_20221101_1_4233_10				Train Number :4652				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

RSWJorGMivqIo               				AC4233				10				LB
FVvTtFjHykrWSDsE            				AC4233				11				LB
UZh                         				AC4233				12				UB
ZSUYe                       				AC4233				13				UB
KHJPdjaH                    				AC4233				14				SL
NXNhQNtrqI                  				AC4233				15				SU
aSjyeJCi                    				AC4233				16				LB
y                           				AC4233				17				LB
zAM                         				AC4233				18				UB
qUVrjtH                     				AC4234				1				UB
XcRmCCzFCNMvga              				AC4234				2				SL
JlUiUlf                     				AC4234				3				SU
FCPKSqfCTC                  				AC4234				4				LB
Zij                         				AC4234				5				LB
UWaMOVD                     				AC4234				6				UB
jOxdLjTl                    				AC4234				7				UB
pd                          				AC4234				8				SL
TBDaxiWAyPmj                				AC4234				9				SU
ypU                         				AC4234				10				LB
XoVfijh                     				AC4234				11				LB
AWUuHjZHeMHNN               				AC4234				12				UB
DdLWHTilw                   				AC4234				13				UB
pOtDsPleZb                  				AC4234				14				SL
nlxH                        				AC4234				15				SU
VxkirO                      				AC4234				16				LB
xZwoTsnZDFMqZ               				AC4234				17				LB
Y                           				AC4234				18				UB
bJXpvM                      				AC4235				1				UB
KUTSV                       				AC4235				2				SL
hRLLdmnmkHpyV               				AC4235				3				SU
TWWqSdk                     				AC4235				4				LB




PNR Number: 22517_20221101_0_3083_22				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

wmPUartjChRpcp              				SL3083				22				UB
apVEOZAVFOvJp               				SL3083				23				LB
XJFqtjdBLw                  				SL3083				24				MB
zR                          				SL3084				1				LB




PNR Number: 22517_20221101_1_4165_18				Train Number :22517				Date of Journey:2022-11-01
	Passenger Name							Coach				Berth			Berth Type

HVujZvbKlfY                 				AC4165				18				UB
x                           				AC4166				1				UB
wuNOMp                      				AC4166				2				SL
ZacLpKDjcRx                 				AC4166				3				SU
YIxJFXXAXokRHfB             				AC4166				4				LB
utowbb                      				AC4166				5				LB
bLIGfhFboaYJKHn             				AC4166				6				UB
TKObYRsvFSJxH               				AC4166				7				UB
YOCioeDcScBcq               				AC4166				8				SL
rsxwWK                      				AC4166				9				SU
NhPxZLfkRZjWeft             				AC4166				10				LB
SUwh                        				AC4166				11				LB
K                           				AC4166				12				UB
